game_id,away_starter,home_starter,away_sp_era_actual,away_sp_fip_actual,away_sp_war_actual,away_sp_whip_actual,away_sp_gs,home_sp_era_actual,home_sp_fip_actual,home_sp_war_actual,home_sp_whip_actual,home_sp_gs
20020924OBHT0,레스,키퍼,3.87,3.86,3.1,1.34,31.0,3.34,4.24,5.35,1.11,32.0
20020924HHLG0,송진우,이승호,2.99,3.36,6.31,1.15,30.0,4.11,3.94,0.78,1.33,4.0
20020925OBHT0,콜,리오스,4.01,4.08,2.84,1.43,27.0,3.14,4.22,4.84,1.17,13.0
20020925LTSS0,김영수,임창용,4.79,4.78,0.48,1.64,20.0,3.08,3.74,5.7,1.09,29.0
20020925HHSK0,정민철,이승호,5.35,4.07,0.9,1.33,24.0,3.15,3.35,3.91,1.12,19.0
20020925LGHD0,김민기,김수경,3.18,4.07,2.55,1.25,19.0,4.88,4.51,1.67,1.41,27.0
20020926SKHT0,김원형,김진우,5.25,5.76,0.01,1.44,12.0,4.07,3.66,3.37,1.43,29.0
20020926LTSS0,염종석,배영수,4.36,3.88,1.18,1.36,30.0,5.53,5.24,0.26,1.68,18.0
20020926OBHH0,박명환,지연규,3.44,3.19,3.98,1.3,29.0,5.35,4.14,0.3,1.56,16.0
20020926LGHD0,최원호,위재영,4.41,5.86,1.99,1.36,27.0,4.59,5.25,1.12,1.58,23.0
20020927LGHD0,최향남,마일영,4.46,5.33,0.91,1.4,23.0,4.56,4.92,1.12,1.54,22.0
20020927LTHT0,김사율,최상덕,5.48,5.15,-0.19,1.61,11.0,4.47,4.89,1.24,1.38,23.0
20020927SSHH0,라형진,김백만,4.93,4.88,0.84,1.35,10.0,4.55,3.97,0.48,1.17,1.0
20020928LTHD0,김장현,송신영,5.26,4.8,0.39,1.38,13.0,4.39,4.57,1.71,1.35,9.0
20020928LGHT0,만자니오,키퍼,4.32,4.71,2.03,1.57,29.0,3.34,4.24,5.35,1.11,32.0
20020928SKOB0,김상진,레스,4.71,4.52,1.5,1.29,16.0,3.87,3.86,3.1,1.34,31.0
20020928SSHH1,노병오,한용덕,3.78,4.04,1.24,1.11,4.0,4.94,4.12,0.94,1.17,20.0
20020928SSHH2,강영식,조규수,3.79,4.14,2.06,1.36,14.0,5.46,5.23,0.53,1.43,19.0
20021011HTHD0,리오스,토레스,3.14,4.22,4.84,1.17,13.0,4.19,4.97,2.27,1.36,28.0
20021011HHSS0,정민철,배영수,5.35,4.07,0.9,1.33,24.0,5.53,5.24,0.26,1.68,18.0
20021011LTOB0,김장현,레스,5.26,4.8,0.39,1.38,13.0,3.87,3.86,3.1,1.34,31.0
20021012LGHT0,만자니오,키퍼,4.32,4.71,2.03,1.57,29.0,3.34,4.24,5.35,1.11,32.0
20021012HDSS0,위재영,강영식,4.59,5.25,1.12,1.58,23.0,3.79,4.14,2.06,1.36,14.0
20021012LTHH0,염종석,지연규,4.36,3.88,1.18,1.36,30.0,5.35,4.14,0.3,1.56,16.0
20021013HDSS0,송신영,노병오,4.39,4.57,1.71,1.35,9.0,3.78,4.04,1.24,1.11,4.0
20021013LGHT0,최향남,강철민,4.46,5.33,0.91,1.4,23.0,5.68,4.34,0.33,1.57,16.0
20021013LTHH1,김영수,조규수,4.79,4.78,0.48,1.64,20.0,5.46,5.23,0.53,1.43,19.0
20021013LTHH2,김사율,송진우,5.48,5.15,-0.19,1.61,11.0,2.99,3.36,6.31,1.15,30.0
20021014HHSK0,한용덕,김원형,4.94,4.12,0.94,1.17,20.0,5.25,5.76,0.01,1.44,12.0
20021014HTSS1,김진우,엘비라,4.07,3.66,3.37,1.43,29.0,2.5,3.31,4.99,1.22,21.0
20021014HTSS2,최상덕,배영수,4.47,4.89,1.24,1.38,23.0,5.53,5.24,0.26,1.68,18.0
20021015HDLT0,마일영,임경완,4.56,4.92,1.12,1.54,22.0,6.29,5.48,-0.53,1.58,3.0
20021015HTSS0,리오스,강영식,3.14,4.22,4.84,1.17,13.0,3.79,4.14,2.06,1.36,14.0
20021015HHSK0,이상목,이승호,6.1,4.83,-0.04,1.32,6.0,3.15,3.35,3.91,1.12,19.0
20021016SSOB0,노병오,박명환,3.78,4.04,1.24,1.11,4.0,3.44,3.19,3.98,1.3,29.0
20021016HDLT1,토레스,이정민,4.19,4.97,2.27,1.36,28.0,3.27,6.31,0.12,1.36,1.0
20021016HDLT2,김수경,김풍철,4.88,4.51,1.67,1.41,27.0,3.67,3.86,1.11,1.2,1.0
20021017SSLT0,배영수,김영수,5.53,5.24,0.26,1.68,18.0,4.79,4.78,0.48,1.64,20.0
20021017HHHT0,정민철,키퍼,5.35,4.07,0.9,1.33,24.0,3.34,4.24,5.35,1.11,32.0
20021018SSLT0,권혁,염종석,13.5,8.81,-0.14,2.75,1.0,4.36,3.88,1.18,1.36,30.0
20021018HDLG0,위재영,만자니오,4.59,5.25,1.12,1.58,23.0,4.32,4.71,2.03,1.57,29.0
20021018OBSK0,이상훈,제춘모,3.91,3.59,2.56,1.26,8.0,4.68,4.63,0.8,1.4,27.0
20021019OBSK0,이재우,김원형,4.5,4.97,0.11,1.38,1.0,5.25,5.76,0.01,1.44,12.0
20021019HHLT0,송진우,김사율,2.99,3.36,6.31,1.15,30.0,5.48,5.15,-0.19,1.61,11.0
20021019SSHT0,정현욱,강철민,4.0,3.33,0.47,1.33,2.0,5.68,4.34,0.33,1.57,16.0
20021019HDLG0,전준호,신윤호,6.75,4.54,-0.18,1.81,1.0,6.45,4.93,-0.46,1.65,4.0
20021020SSHT0,이정호,리오스,6.1,3.83,-0.04,1.74,1.0,3.14,4.22,4.84,1.17,13.0
20030405HHHT0,송진우,리오스,3.12,3.28,4.0,1.16,14.0,3.82,4.23,3.23,1.31,30.0
20030405OBSS0,박명환,엘비라,5.19,4.33,0.28,1.58,18.0,7.06,4.69,-0.11,1.52,6.0
20030405SKLG0,스미스,이승호,4.2,3.94,1.55,1.43,27.0,3.19,3.95,4.65,1.33,30.0
20030405LTHD0,김장현,정민태,6.75,5.26,-0.55,1.61,15.0,3.31,3.4,4.6,1.25,29.0
20030406HHHT0,조규수,키퍼,5.28,4.91,0.99,1.5,21.0,4.07,4.89,1.05,1.28,15.0
20030406OBSS0,구자운,임창용,4.17,3.35,1.45,1.35,10.0,3.55,4.17,3.55,1.26,26.0
20030406SKLG0,김상진,최원호,4.53,4.62,0.77,1.32,15.0,4.48,4.21,0.68,1.62,17.0
20030406LTHD0,염종석,바워스,5.17,4.93,0.76,1.45,24.0,3.01,3.88,4.11,1.33,22.0
20030408LGHH0,이동현,정민철,4.05,4.85,1.39,1.52,14.0,4.0,4.6,2.98,1.31,26.0
20030408HTOB0,김진우,곽채진,3.45,3.01,4.45,1.26,24.0,5.86,4.53,-0.06,1.33,7.0
20030408HDSK0,김수경,이승호,4.63,3.74,2.03,1.52,29.0,4.08,4.94,1.82,1.42,15.0
20030408SSLT0,배영수,손민한,4.51,4.05,2.51,1.53,30.0,4.86,4.98,0.54,1.4,18.0
20030409LGHH0,서승화,박정진,5.57,4.99,-0.28,1.72,9.0,4.31,3.91,1.64,1.32,3.0
20030409HTOB0,최상덕,이경필,3.56,4.49,3.09,1.31,22.0,4.5,4.04,0.1,1.56,24.0
20030409HDSK0,임선동,조진호,9.45,5.14,-0.24,1.95,4.0,5.2,4.76,0.31,1.46,17.0
20030409SSLT0,임창용,김장현,3.55,4.17,3.55,1.26,26.0,6.75,5.26,-0.55,1.61,15.0
20030410LGHH0,이승호,송진우,3.19,3.95,4.65,1.33,30.0,3.12,3.28,4.0,1.16,14.0
20030410HTOB0,리오스,박명환,3.82,4.23,3.23,1.31,30.0,5.19,4.33,0.28,1.58,18.0
20030410HDSK0,정민태,스미스,3.31,3.4,4.6,1.25,29.0,4.2,3.94,1.55,1.43,27.0
20030410SSLT0,엘비라,염종석,7.06,4.69,-0.11,1.52,6.0,5.17,4.93,0.76,1.45,24.0
20030411HHSS0,조규수,김진웅,5.28,4.91,0.99,1.5,21.0,4.05,4.51,2.79,1.44,25.0
20030412HHSS0,에스트라다,강영식,4.71,5.96,0.32,1.18,6.0,4.22,3.41,0.86,1.52,4.0
20030412SKOB1,김상진,구자운,4.53,4.62,0.77,1.32,15.0,4.17,3.35,1.45,1.35,10.0
20030412HTLT1,키퍼,이정훈,4.07,4.89,1.05,1.28,15.0,5.2,4.57,0.79,1.6,12.0
20030412HTLT2,강철민,김영수,4.88,5.88,0.69,1.39,19.0,5.2,4.86,-0.34,1.92,4.0
20030412SKOB2,제춘모,최용호,4.89,4.72,0.87,1.45,19.0,10.13,5.27,-0.26,2.16,3.0
20030412LGHD2,이병석,마일영,5.18,5.34,0.27,1.62,13.0,5.97,4.85,0.05,1.76,14.0
20030413HHSS0,박정진,배영수,4.31,3.91,1.64,1.32,3.0,4.51,4.05,2.51,1.53,30.0
20030413SKOB0,이승호,곽채진,4.08,4.94,1.82,1.42,15.0,5.86,4.53,-0.06,1.33,7.0
20030413HTLT0,김진우,손민한,3.45,3.01,4.45,1.26,24.0,4.86,4.98,0.54,1.4,18.0
20030413LGHD0,이동현,김수경,4.05,4.85,1.39,1.52,14.0,4.63,3.74,2.03,1.52,29.0
20030415SKHT0,스미스,최상덕,4.2,3.94,1.55,1.43,27.0,3.56,4.49,3.09,1.31,22.0
20030415LTLG0,염종석,이승호,5.17,4.93,0.76,1.45,24.0,3.19,3.95,4.65,1.33,30.0
20030415SSHD0,임창용,임선동,3.55,4.17,3.55,1.26,26.0,9.45,5.14,-0.24,1.95,4.0
20030415OBHH0,이경필,송진우,4.5,4.04,0.1,1.56,24.0,3.12,3.28,4.0,1.16,14.0
20030416SKHT0,조진호,리오스,5.2,4.76,0.31,1.46,17.0,3.82,4.23,3.23,1.31,30.0
20030416LTLG0,김장현,이병석,6.75,5.26,-0.55,1.61,15.0,5.18,5.34,0.27,1.62,13.0
20030416SSHD0,엘비라,정민태,7.06,4.69,-0.11,1.52,6.0,3.31,3.4,4.6,1.25,29.0
20030416OBHH0,박명환,정민철,5.19,4.33,0.28,1.58,18.0,4.0,4.6,2.98,1.31,26.0
20030417SKHT0,김상진,키퍼,4.53,4.62,0.77,1.32,15.0,4.07,4.89,1.05,1.28,15.0
20030417LTLG0,이정훈,최원호,5.2,4.57,0.79,1.6,12.0,4.48,4.21,0.68,1.62,17.0
20030417SSHD0,김진웅,바워스,4.05,4.51,2.79,1.44,25.0,3.01,3.88,4.11,1.33,22.0
20030417OBHH0,구자운,에스트라다,4.17,3.35,1.45,1.35,10.0,4.71,5.96,0.32,1.18,6.0
20030419SSSK0,배영수,이승호,4.51,4.05,2.51,1.53,30.0,4.08,4.94,1.82,1.42,15.0
20030419LGHT1,이동현,김진우,4.05,4.85,1.39,1.52,14.0,3.45,3.01,4.45,1.26,24.0
20030419HDOB1,김수경,최용호,4.63,3.74,2.03,1.52,29.0,10.13,5.27,-0.26,2.16,3.0
20030419LGHT2,정재복,강철민,0.0,5.4,0.13,1.2,1.0,4.88,5.88,0.69,1.39,19.0
20030419LTHH2,손민한,이상목,4.86,4.98,0.54,1.4,18.0,3.54,3.26,4.76,1.25,29.0
20030419HDOB2,송신영,곽채진,4.63,4.51,1.02,1.5,9.0,5.86,4.53,-0.06,1.33,7.0
20030420LTHH0,박지철,송진우,3.89,4.72,2.05,1.43,24.0,3.12,3.28,4.0,1.16,14.0
20030422HHHD0,에스트라다,정민태,4.71,5.96,0.32,1.18,6.0,3.31,3.4,4.6,1.25,29.0
20030422HTSS0,리오스,임창용,3.82,4.23,3.23,1.31,30.0,3.55,4.17,3.55,1.26,26.0
20030422OBLG0,이경필,이승호,4.5,4.04,0.1,1.56,24.0,3.19,3.95,4.65,1.33,30.0
20030422SKLT0,스미스,염종석,4.2,3.94,1.55,1.43,27.0,5.17,4.93,0.76,1.45,24.0
20030423OBLG0,박명환,최원호,5.19,4.33,0.28,1.58,18.0,4.48,4.21,0.68,1.62,17.0
20030423HHHD0,정민철,바워스,4.0,4.6,2.98,1.31,26.0,3.01,3.88,4.11,1.33,22.0
20030424HHHD0,이상목,김수경,3.54,3.26,4.76,1.25,29.0,4.63,3.74,2.03,1.52,29.0
20030424OBLG0,구자운,이동현,4.17,3.35,1.45,1.35,10.0,4.05,4.85,1.39,1.52,14.0
20030424SKLT1,김상진,김장현,4.53,4.62,0.77,1.32,15.0,6.75,5.26,-0.55,1.61,15.0
20030426HDLT1,마일영,김영수,5.97,4.85,0.05,1.76,14.0,5.2,4.86,-0.34,1.92,4.0
20030426OBHT1,곽채진,최상덕,5.86,4.53,-0.06,1.33,7.0,3.56,4.49,3.09,1.31,22.0
20030426SSLG1,배영수,이병석,4.51,4.05,2.51,1.53,30.0,5.18,5.34,0.27,1.62,13.0
20030426HHSK1,조규수,이승호,5.28,4.91,0.99,1.5,21.0,4.08,4.94,1.82,1.42,15.0
20030426OBHT2,권명철,강철민,4.2,3.97,1.22,1.41,8.0,4.88,5.88,0.69,1.39,19.0
20030426HHSK2,송진우,채병용,3.12,3.28,4.0,1.16,14.0,4.82,4.01,0.9,1.51,16.0
20030426HDLT2,송신영,손민한,4.63,4.51,1.02,1.5,9.0,4.86,4.98,0.54,1.4,18.0
20030426SSLG2,엘비라,김광삼,7.06,4.69,-0.11,1.52,6.0,4.46,4.1,1.18,1.57,22.0
20030427OBHT0,이경필,리오스,4.5,4.04,0.1,1.56,24.0,3.82,4.23,3.23,1.31,30.0
20030427SSLG0,임창용,이승호,3.55,4.17,3.55,1.26,26.0,3.19,3.95,4.65,1.33,30.0
20030427HHSK0,에스트라다,스미스,4.71,5.96,0.32,1.18,6.0,4.2,3.94,1.55,1.43,27.0
20030427HDLT0,정민태,박지철,3.31,3.4,4.6,1.25,29.0,3.89,4.72,2.05,1.43,24.0
20030430HDSS1,바워스,김진웅,3.01,3.88,4.11,1.33,22.0,4.05,4.51,2.79,1.44,25.0
20030430HTHH1,키퍼,이상목,4.07,4.89,1.05,1.28,15.0,3.54,3.26,4.76,1.25,29.0
20030430LTOB1,염종석,구자운,5.17,4.93,0.76,1.45,24.0,4.17,3.35,1.45,1.35,10.0
20030430LGSK1,최원호,김상진,4.48,4.21,0.68,1.62,17.0,4.53,4.62,0.77,1.32,15.0
20030430LTOB2,김장현,박명환,6.75,5.26,-0.55,1.61,15.0,5.19,4.33,0.28,1.58,18.0
20030430HTHH2,강철민,정민철,4.88,5.88,0.69,1.39,19.0,4.0,4.6,2.98,1.31,26.0
20030430HDSS2,김수경,강영식,4.63,3.74,2.03,1.52,29.0,4.22,3.41,0.86,1.52,4.0
20030430LGSK2,이동현,조진호,4.05,4.85,1.39,1.52,14.0,5.2,4.76,0.31,1.46,17.0
20030501HDSS0,마일영,배영수,5.97,4.85,0.05,1.76,14.0,4.51,4.05,2.51,1.53,30.0
20030501HTHH0,최상덕,송진우,3.56,4.49,3.09,1.31,22.0,3.12,3.28,4.0,1.16,14.0
20030501LTOB0,이정훈,곽채진,5.2,4.57,0.79,1.6,12.0,5.86,4.53,-0.06,1.33,7.0
20030501LGSK0,김광삼,이승호,4.46,4.1,1.18,1.57,22.0,4.08,4.94,1.82,1.42,15.0
20030503LTSS0,김영수,임창용,5.2,4.86,-0.34,1.92,4.0,3.55,4.17,3.55,1.26,26.0
20030503SKHH0,스미스,에스트라다,4.2,3.94,1.55,1.43,27.0,4.71,5.96,0.32,1.18,6.0
20030503LGOB0,이승호,이경필,3.19,3.95,4.65,1.33,30.0,4.5,4.04,0.1,1.56,24.0
20030503HTHD0,리오스,정민태,3.82,4.23,3.23,1.31,30.0,3.31,3.4,4.6,1.25,29.0
20030504LTSS0,손민한,엘비라,4.86,4.98,0.54,1.4,18.0,7.06,4.69,-0.11,1.52,6.0
20030504SKHH0,채병용,조규수,4.82,4.01,0.9,1.51,16.0,5.28,4.91,0.99,1.5,21.0
20030504LGOB0,서승화,권명철,5.57,4.99,-0.28,1.72,9.0,4.2,3.97,1.22,1.41,8.0
20030504HTHD0,이대진,송신영,9.45,5.28,-0.31,1.88,4.0,4.63,4.51,1.02,1.5,9.0
20030505LTSS0,박지철,김진웅,3.89,4.72,2.05,1.43,24.0,4.05,4.51,2.79,1.44,25.0
20030505SKHH0,김상진,이상목,4.53,4.62,0.77,1.32,15.0,3.54,3.26,4.76,1.25,29.0
20030505LGOB0,이동현,구자운,4.05,4.85,1.39,1.52,14.0,4.17,3.35,1.45,1.35,10.0
20030505HTHD0,키퍼,바워스,4.07,4.89,1.05,1.28,15.0,3.01,3.88,4.11,1.33,22.0
20030506SSHT0,배영수,최상덕,4.51,4.05,2.51,1.53,30.0,3.56,4.49,3.09,1.31,22.0
20030506SKHD0,엄정욱,김수경,5.4,3.71,0.07,1.44,4.0,4.63,3.74,2.03,1.52,29.0
20030508SKHD0,조진호,정민태,5.2,4.76,0.31,1.46,17.0,3.31,3.4,4.6,1.25,29.0
20030508OBLT1,곽채진,김장현,5.86,4.53,-0.06,1.33,7.0,6.75,5.26,-0.55,1.61,15.0
20030508OBLT2,이경필,염종석,4.5,4.04,0.1,1.56,24.0,5.17,4.93,0.76,1.45,24.0
20030508HHLG2,정민철,김광삼,4.0,4.6,2.98,1.31,26.0,4.46,4.1,1.18,1.57,22.0
20030509LGLT0,최원호,이정훈,4.48,4.21,0.68,1.62,17.0,5.2,4.57,0.79,1.6,12.0
20030509HDHH0,송신영,에스트라다,4.63,4.51,1.02,1.5,9.0,4.71,5.96,0.32,1.18,6.0
20030509SSOB0,임창용,이재영,3.55,4.17,3.55,1.26,26.0,3.65,4.73,2.13,1.58,10.0
20030509HTSK0,리오스,스미스,3.82,4.23,3.23,1.31,30.0,4.2,3.94,1.55,1.43,27.0
20030510HDHH0,바워스,조규수,3.01,3.88,4.11,1.33,22.0,5.28,4.91,0.99,1.5,21.0
20030510SSOB0,엘비라,구자운,7.06,4.69,-0.11,1.52,6.0,4.17,3.35,1.45,1.35,10.0
20030510HTSK0,키퍼,채병용,4.07,4.89,1.05,1.28,15.0,4.82,4.01,0.9,1.51,16.0
20030510LGLT0,이병석,손민한,5.18,5.34,0.27,1.62,13.0,4.86,4.98,0.54,1.4,18.0
20030511HDHH0,김수경,이상목,4.63,3.74,2.03,1.52,29.0,3.54,3.26,4.76,1.25,29.0
20030511SSOB0,김진웅,권명철,4.05,4.51,2.79,1.44,25.0,4.2,3.97,1.22,1.41,8.0
20030511HTSK0,이대진,이승호,9.45,5.28,-0.31,1.88,4.0,4.08,4.94,1.82,1.42,15.0
20030511LGLT0,이동현,박지철,4.05,4.85,1.39,1.52,14.0,3.89,4.72,2.05,1.43,24.0
20030513HDHT0,마일영,최상덕,5.97,4.85,0.05,1.76,14.0,3.56,4.49,3.09,1.31,22.0
20030513LGSS0,김광삼,배영수,4.46,4.1,1.18,1.57,22.0,4.51,4.05,2.51,1.53,30.0
20030513HHOB0,송진우,이리키,3.12,3.28,4.0,1.16,14.0,3.74,4.23,3.68,1.31,20.0
20030513LTSK0,김장현,김상진,6.75,5.26,-0.55,1.61,15.0,4.53,4.62,0.77,1.32,15.0
20030514HDHT0,정민태,리오스,3.31,3.4,4.6,1.25,29.0,3.82,4.23,3.23,1.31,30.0
20030514HHOB0,정민철,이경필,4.0,4.6,2.98,1.31,26.0,4.5,4.04,0.1,1.56,24.0
20030514LTSK0,염종석,조진호,5.17,4.93,0.76,1.45,24.0,5.2,4.76,0.31,1.46,17.0
20030515HDHT0,바워스,키퍼,3.01,3.88,4.11,1.33,22.0,4.07,4.89,1.05,1.28,15.0
20030515HHOB0,김백만,구자운,5.23,4.7,0.35,1.35,4.0,4.17,3.35,1.45,1.35,10.0
20030515LTSK0,이정훈,스미스,5.2,4.57,0.79,1.6,12.0,4.2,3.94,1.55,1.43,27.0
20030515LGSS1,이승호,임창용,3.19,3.95,4.65,1.33,30.0,3.55,4.17,3.55,1.26,26.0
20030515LGSS2,서승화,강영식,5.57,4.99,-0.28,1.72,9.0,4.22,3.41,0.86,1.52,4.0
20030516OBHD0,권명철,김수경,4.2,3.97,1.22,1.41,8.0,4.63,3.74,2.03,1.52,29.0
20030516SKSS0,채병용,김진웅,4.82,4.01,0.9,1.51,16.0,4.05,4.51,2.79,1.44,25.0
20030516HTLG0,이대진,최원호,9.45,5.28,-0.31,1.88,4.0,4.48,4.21,0.68,1.62,17.0
20030516HHLT0,이상목,손민한,3.54,3.26,4.76,1.25,29.0,4.86,4.98,0.54,1.4,18.0
20030517HTLG0,강철민,이동현,4.88,5.88,0.69,1.39,19.0,4.05,4.85,1.39,1.52,14.0
20030517SKSS0,이승호,정현욱,4.08,4.94,1.82,1.42,15.0,4.59,2.99,1.13,1.42,3.0
20030517HHLT0,지연규,박지철,5.2,5.56,0.03,1.49,11.0,3.89,4.72,2.05,1.43,24.0
20030517OBHD0,이재영,위재영,3.65,4.73,2.13,1.58,10.0,6.23,6.18,-0.05,3.23,2.0
20030518SKSS0,엄정욱,배영수,5.4,3.71,0.07,1.44,4.0,4.51,4.05,2.51,1.53,30.0
20030518HTLG0,최상덕,김광삼,3.56,4.49,3.09,1.31,22.0,4.46,4.1,1.18,1.57,22.0
20030518HHLT0,송진우,김장현,3.12,3.28,4.0,1.16,14.0,6.75,5.26,-0.55,1.61,15.0
20030518OBHD0,최용호,송신영,10.13,5.27,-0.26,2.16,3.0,4.63,4.51,1.02,1.5,9.0
20030520LTHT0,염종석,리오스,5.17,4.93,0.76,1.45,24.0,3.82,4.23,3.23,1.31,30.0
20030520HDLG0,정민태,이승호,3.31,3.4,4.6,1.25,29.0,3.19,3.95,4.65,1.33,30.0
20030520OBSK0,이경필,스미스,4.5,4.04,0.1,1.56,24.0,4.2,3.94,1.55,1.43,27.0
20030521LTHT0,이정훈,키퍼,5.2,4.57,0.79,1.6,12.0,4.07,4.89,1.05,1.28,15.0
20030521SSHH0,김진웅,정민철,4.05,4.51,2.79,1.44,25.0,4.0,4.6,2.98,1.31,26.0
20030521HDLG0,바워스,최원호,3.01,3.88,4.11,1.33,22.0,4.48,4.21,0.68,1.62,17.0
20030521OBSK0,구자운,조진호,4.17,3.35,1.45,1.35,10.0,5.2,4.76,0.31,1.46,17.0
20030522LTHT0,손민한,이대진,4.86,4.98,0.54,1.4,18.0,9.45,5.28,-0.31,1.88,4.0
20030522SSHH0,안지만,이상목,7.89,6.49,-0.23,1.71,1.0,3.54,3.26,4.76,1.25,29.0
20030522HDLG0,김수경,이동현,4.63,3.74,2.03,1.52,29.0,4.05,4.85,1.39,1.52,14.0
20030522OBSK0,이재영,채병용,3.65,4.73,2.13,1.58,10.0,4.82,4.01,0.9,1.51,16.0
20030523SSHT0,배영수,최상덕,4.51,4.05,2.51,1.53,30.0,3.56,4.49,3.09,1.31,22.0
20030523LTOB0,박지철,권명철,3.89,4.72,2.05,1.43,24.0,4.2,3.97,1.22,1.41,8.0
20030523SKHD0,이승호,위재영,4.08,4.94,1.82,1.42,15.0,6.23,6.18,-0.05,3.23,2.0
20030523LGHH0,김광삼,송진우,4.46,4.1,1.18,1.57,22.0,3.12,3.28,4.0,1.16,14.0
20030524SSHT0,김문수,김진우,15.43,3.43,-0.17,4.29,1.0,3.45,3.01,4.45,1.26,24.0
20030524LTOB0,김장현,박명환,6.75,5.26,-0.55,1.61,15.0,5.19,4.33,0.28,1.58,18.0
20030524LGHH0,이병석,지연규,5.18,5.34,0.27,1.62,13.0,5.2,5.56,0.03,1.49,11.0
20030524SKHD1,제춘모,송신영,4.89,4.72,0.87,1.45,19.0,4.63,4.51,1.02,1.5,9.0
20030524SKHD2,김상진,조규제,4.53,4.62,0.77,1.32,15.0,5.63,5.11,0.24,1.78,2.0
20030527HTHD0,리오스,정민태,3.82,4.23,3.23,1.31,30.0,3.31,3.4,4.6,1.25,29.0
20030527OBSS0,구자운,임창용,4.17,3.35,1.45,1.35,10.0,3.55,4.17,3.55,1.26,26.0
20030527SKLG0,채병용,이승호,4.82,4.01,0.9,1.51,16.0,3.19,3.95,4.65,1.33,30.0
20030527HHLT0,이상목,이정훈,3.54,3.26,4.76,1.25,29.0,5.2,4.57,0.79,1.6,12.0
20030528OBSS0,이재영,김진웅,3.65,4.73,2.13,1.58,10.0,4.05,4.51,2.79,1.44,25.0
20030528SKLG0,스미스,최원호,4.2,3.94,1.55,1.43,27.0,4.48,4.21,0.68,1.62,17.0
20030528HHLT0,정민철,손민한,4.0,4.6,2.98,1.31,26.0,4.86,4.98,0.54,1.4,18.0
20030528HTHD0,키퍼,바워스,4.07,4.89,1.05,1.28,15.0,3.01,3.88,4.11,1.33,22.0
20030529OBSS0,권명철,라형진,4.2,3.97,1.22,1.41,8.0,5.98,7.08,0.13,1.93,7.0
20030529SKLG0,김상진,이동현,4.53,4.62,0.77,1.32,15.0,4.05,4.85,1.39,1.52,14.0
20030529HHLT0,송진우,박지철,3.12,3.28,4.0,1.16,14.0,3.89,4.72,2.05,1.43,24.0
20030529HTHD0,최상덕,김수경,3.56,4.49,3.09,1.31,22.0,4.63,3.74,2.03,1.52,29.0
20030530HHOB0,김백만,이경필,5.23,4.7,0.35,1.35,4.0,4.5,4.04,0.1,1.56,24.0
20030530SSSK0,배영수,제춘모,4.51,4.05,2.51,1.53,30.0,4.89,4.72,0.87,1.45,19.0
20030531HHOB0,조규수,이리키,5.28,4.91,0.99,1.5,21.0,3.74,4.23,3.68,1.31,20.0
20030531LGHT1,김광삼,김진우,4.46,4.1,1.18,1.57,22.0,3.45,3.01,4.45,1.26,24.0
20030531SSSK1,전병호,이승호,5.03,4.4,1.02,1.44,15.0,4.08,4.94,1.82,1.42,15.0
20030531SSSK2,김진웅,김건한,4.05,4.51,2.79,1.44,25.0,3.45,4.34,1.01,1.5,1.0
20030531LGHT2,이병석,강철민,5.18,5.34,0.27,1.62,13.0,4.88,5.88,0.69,1.39,19.0
20030601LGHT0,이승호,리오스,3.19,3.95,4.65,1.33,30.0,3.82,4.23,3.23,1.31,30.0
20030601HHOB0,이상목,박명환,3.54,3.26,4.76,1.25,29.0,5.19,4.33,0.28,1.58,18.0
20030601SSSK0,임창용,채병용,3.55,4.17,3.55,1.26,26.0,4.82,4.01,0.9,1.51,16.0
20030601HDLT1,송신영,김장현,4.63,4.51,1.02,1.5,9.0,6.75,5.26,-0.55,1.61,15.0
20030601HDLT2,정민태,이정훈,3.31,3.4,4.6,1.25,29.0,5.2,4.57,0.79,1.6,12.0
20030603HTSS0,키퍼,라형진,4.07,4.89,1.05,1.28,15.0,5.98,7.08,0.13,1.93,7.0
20030603SKHH0,스미스,송진우,4.2,3.94,1.55,1.43,27.0,3.12,3.28,4.0,1.16,14.0
20030603LTLG0,손민한,최원호,4.86,4.98,0.54,1.4,18.0,4.48,4.21,0.68,1.62,17.0
20030603OBHD0,권명철,바워스,4.2,3.97,1.22,1.41,8.0,3.01,3.88,4.11,1.33,22.0
20030604SKHH0,김상진,정민철,4.53,4.62,0.77,1.32,15.0,4.0,4.6,2.98,1.31,26.0
20030604LTLG0,염종석,이동현,5.17,4.93,0.76,1.45,24.0,4.05,4.85,1.39,1.52,14.0
20030604OBHD0,이경필,김수경,4.5,4.04,0.1,1.56,24.0,4.63,3.74,2.03,1.52,29.0
20030604HTSS1,최상덕,배영수,3.56,4.49,3.09,1.31,22.0,4.51,4.05,2.51,1.53,30.0
20030604HTSS2,이원식,전병호,3.08,3.9,1.03,1.08,7.0,5.03,4.4,1.02,1.44,15.0
20030605OBHD0,이재영,마일영,3.65,4.73,2.13,1.58,10.0,5.97,4.85,0.05,1.76,14.0
20030605HTSS0,김진우,김진웅,3.45,3.01,4.45,1.26,24.0,4.05,4.51,2.79,1.44,25.0
20030605SKHH0,제춘모,김백만,4.89,4.72,0.87,1.45,19.0,5.23,4.7,0.35,1.35,4.0
20030605LTLG0,박지철,김광삼,3.89,4.72,2.05,1.43,24.0,4.46,4.1,1.18,1.57,22.0
