game_id,away_starter,home_starter,season,home_team,away_team,away_sp_era_actual,away_sp_fip_actual,away_sp_war_actual,away_sp_whip_actual,away_sp_gs
20240713KTLT0,엄상백,ID_51516,2024,롯데,KT,4.88,4.67,3.39,1.31,29.0
20240713WONC0,김윤하,ID_60263,2024,NC,Heroes,6.04,5.35,0.34,1.62,12.0
20240713SKHT0,송영진,ID_53613,2024,KIA,SSG,5.8,5.42,0.82,1.64,20.0
20240714LGHH0,켈리,ID_54755,2024,한화,LG,4.51,4.95,1.85,1.37,19.0
20240714SSOB0,이승현,ID_54243,2024,두산,삼성,4.48,4.68,0.98,1.51,0.0
20240714SSOB0,이승현,ID_54243,2024,두산,삼성,4.23,5.09,2.37,1.43,17.0
20240714SKHT0,엘리아스,ID_54640,2024,KIA,SSG,4.08,4.31,3.61,1.26,21.0
20240716KTWO0,벤자민,ID_53375,2024,Heroes,KT,4.63,4.94,2.71,1.26,28.0
20240716OBLT0,최원준,ID_52528,2024,롯데,두산,6.46,6.15,1.15,1.45,24.0
20240717SKLG0,김광현,ID_54134,2024,LG,SSG,4.93,5.18,2.97,1.45,31.0
20240717HHNC0,바리아,ID_54920,2024,NC,한화,5.15,3.9,1.41,1.42,19.0
20240717SSHT0,레예스,ID_77637,2024,KIA,삼성,3.81,4.31,4.47,1.31,26.0
20240717KTWO0,쿠에바스,ID_54354,2024,Heroes,KT,4.1,4.32,4.41,1.25,31.0
20240717OBLT0,최준호,ID_53546,2024,롯데,두산,5.1,5.54,1.18,1.37,15.0
20240718HHNC0,류현진,ID_68902,2024,NC,한화,3.87,3.73,3.84,1.36,28.0
20240718SSHT0,코너,ID_54664,2024,KIA,삼성,3.43,4.5,5.27,1.09,28.0
20240718KTWO0,고영표,ID_64350,2024,Heroes,KT,4.95,3.77,1.56,1.55,17.0
20240718OBLT0,곽빈,ID_64021,2024,롯데,두산,4.24,4.21,4.39,1.3,30.0
20240719HTHH0,김도현,ID_52701,2024,한화,KIA,4.92,5.4,1.01,1.57,10.0
20240719OBLG0,시라카와,ID_61101,2024,LG,두산,6.03,6.31,0.19,1.57,7.0
20240719WOSK0,김선기,ID_54833,2024,SSG,Heroes,5.54,6.36,0.15,1.59,6.0
20240719LTSS0,김진욱,ID_77446,2024,삼성,롯데,5.31,5.27,1.75,1.57,18.0
20240719NCKT0,하트,ID_65056,2024,KT,NC,2.69,3.17,6.15,1.03,26.0
20240720HTHH0,네일,ID_51715,2024,한화,KIA,2.53,3.74,4.31,1.27,26.0
20240720LTSS0,이인복,ID_69446,2024,삼성,롯데,9.55,7.87,-0.33,1.88,6.0
20240721HTHH0,황동하,ID_54755,2024,한화,KIA,4.44,5.38,1.78,1.48,21.0
20240721OBLG0,최원준,ID_67143,2024,LG,두산,6.46,6.15,1.15,1.45,24.0
20240721WOSK0,후라도,ID_53898,2024,SSG,Heroes,3.36,3.89,5.8,1.14,30.0
20240721LTSS0,반즈,ID_51454,2024,삼성,롯데,3.35,3.9,5.77,1.23,25.0
20240721NCKT0,김시훈,ID_52043,2024,KT,NC,4.53,5.13,1.92,1.57,18.0
20240723SSHH0,레예스,ID_54720,2024,한화,삼성,3.81,4.31,4.47,1.31,26.0
20240723WOOB0,헤이수스,ID_53259,2024,두산,Heroes,3.68,4.18,4.39,1.25,30.0
20240723LGLT0,엔스,ID_53546,2024,롯데,LG,4.19,4.1,3.77,1.31,30.0
20240723NCHT0,카스타노,ID_77637,2024,KIA,NC,4.35,4.33,1.89,1.27,19.0
20240724SSHH0,코너,ID_76715,2024,한화,삼성,3.43,4.5,5.27,1.09,28.0
20240724WOOB0,하영민,ID_68220,2024,두산,Heroes,4.37,4.53,2.73,1.5,28.0
20240724SKKT0,김광현,ID_69032,2024,KT,SSG,4.93,5.18,2.97,1.45,31.0
20240724NCHT0,신민혁,ID_54664,2024,KIA,NC,4.31,5.28,2.68,1.29,24.0
20240725WOOB0,김윤하,ID_54843,2024,두산,Heroes,6.04,5.35,0.34,1.62,12.0
20240725LGLT0,최원태,ID_51516,2024,롯데,LG,4.26,4.7,2.88,1.44,23.0
20240725SKKT0,오원석,ID_64001,2024,KT,SSG,5.03,5.62,2.31,1.54,25.0
20240725NCHT0,하트,ID_69745,2024,KIA,NC,2.69,3.17,6.15,1.03,26.0
20240726OBSK0,발라조빅,ID_54833,2024,SSG,두산,4.26,3.31,1.25,1.44,11.0
20240726KTSS0,엄상백,ID_77446,2024,삼성,KT,4.88,4.67,3.39,1.31,29.0
20240726LTNC0,박세웅,ID_60263,2024,NC,롯데,4.78,4.57,3.52,1.41,30.0
20240726HTWO0,네일,ID_69367,2024,Heroes,KIA,2.53,3.74,4.31,1.27,26.0
20240727OBSK0,최원준,ID_53825,2024,SSG,두산,6.46,6.15,1.15,1.45,24.0
20240727KTSS0,벤자민,ID_69446,2024,삼성,KT,4.63,4.94,2.71,1.26,28.0
20240727LTNC0,반즈,ID_68928,2024,NC,롯데,3.35,3.9,5.77,1.23,25.0
20240727HTWO0,황동하,ID_53375,2024,Heroes,KIA,4.44,5.38,1.78,1.48,21.0
20240728HTWO0,양현종,ID_54354,2024,Heroes,KIA,4.1,4.69,4.34,1.25,29.0
20240728HHLG0,와이스,ID_65320,2024,LG,한화,3.73,3.71,2.57,1.16,16.0
20240728OBSK0,최준호,ID_53898,2024,SSG,두산,5.1,5.54,1.18,1.37,15.0
20240728KTSS0,조이현,ID_54443,2024,삼성,KT,6.3,6.52,0.43,1.58,9.0
20240728LTNC0,윌커슨,ID_66920,2024,NC,롯데,3.84,3.67,6.06,1.21,32.0
20240730SSLG0,코너,ID_54134,2024,LG,삼성,3.43,4.5,5.27,1.09,28.0
20240730LTSK0,윤성빈,ID_77829,2024,SSG,롯데,45.0,20.03,-0.19,6.0,1.0
20240730HHKT0,바리아,ID_69032,2024,KT,한화,5.15,3.9,1.41,1.42,19.0
20240730OBHT0,곽빈,ID_54664,2024,KIA,두산,4.24,4.21,4.39,1.3,30.0
20240730NCWO0,이용준,ID_64350,2024,Heroes,NC,6.68,5.49,0.05,1.66,9.0
20240731SSLG0,이승현,ID_67143,2024,LG,삼성,4.48,4.68,0.98,1.51,0.0
20240731SSLG0,이승현,ID_67143,2024,LG,삼성,4.23,5.09,2.37,1.43,17.0
20240731LTSK0,김진욱,ID_50859,2024,SSG,롯데,5.31,5.27,1.75,1.57,18.0
20240731HHKT0,류현진,ID_64001,2024,KT,한화,3.87,3.73,3.84,1.36,28.0
20240731OBHT0,시라카와,ID_69745,2024,KIA,두산,6.03,6.31,0.19,1.57,7.0
20240731NCWO0,하트,ID_78148,2024,Heroes,NC,2.69,3.17,6.15,1.03,26.0
20240801SSLG0,백정현,ID_61101,2024,LG,삼성,5.95,5.52,0.85,1.67,15.0
20240801LTSK0,박세웅,ID_54833,2024,SSG,롯데,4.78,4.57,3.52,1.41,30.0
20240801HHKT0,문동주,ID_65056,2024,KT,한화,5.17,4.78,1.44,1.67,21.0
20240801OBHT0,발라조빅,ID_54640,2024,KIA,두산,4.26,3.31,1.25,1.44,11.0
20240801NCWO0,이재학,ID_54319,2024,Heroes,NC,5.52,5.26,1.14,1.44,21.0
20240802HTHH0,황동하,ID_51715,2024,한화,KIA,4.44,5.38,1.78,1.48,21.0
20240802WOOB0,후라도,ID_67263,2024,두산,Heroes,3.36,3.89,5.8,1.14,30.0
20240802SKSS0,엘리아스,ID_69446,2024,삼성,SSG,4.08,4.31,3.61,1.26,21.0
20240802KTNC0,벤자민,ID_68928,2024,NC,KT,4.63,4.94,2.71,1.26,28.0
20240803HTHH0,양현종,ID_54755,2024,한화,KIA,4.1,4.69,4.34,1.25,29.0
20240803WOOB0,헤이수스,ID_53259,2024,두산,Heroes,3.68,4.18,4.39,1.25,30.0
20240803SKSS0,송영진,ID_54443,2024,삼성,SSG,5.8,5.42,0.82,1.64,20.0
20240803LGLT0,최원태,ID_52528,2024,롯데,LG,4.26,4.7,2.88,1.44,23.0
20240804SKSS0,김광현,ID_54452,2024,삼성,SSG,4.93,5.18,2.97,1.45,31.0
20240804KTNC0,쿠에바스,ID_53973,2024,NC,KT,4.1,4.32,4.41,1.25,31.0
20240806LGOB0,손주영,ID_68220,2024,두산,LG,3.79,4.62,3.78,1.46,27.0
20240806NCLT0,신민혁,ID_53546,2024,롯데,NC,4.31,5.28,2.68,1.29,24.0
20240806HHSS0,바리아,ID_51454,2024,삼성,한화,5.15,3.9,1.41,1.42,19.0
20240806KTHT0,고영표,ID_69745,2024,KIA,KT,4.95,3.77,1.56,1.55,17.0
20240806SKWO0,오원석,ID_64350,2024,Heroes,SSG,5.03,5.62,2.31,1.54,25.0
20240807LGOB0,엔스,ID_54243,2024,두산,LG,4.19,4.1,3.77,1.31,30.0
20240807NCLT0,이재학,ID_51516,2024,롯데,NC,5.52,5.26,1.14,1.44,21.0
20240807HHSS0,류현진,ID_77446,2024,삼성,한화,3.87,3.73,3.84,1.36,28.0
20240807KTHT0,엄상백,ID_54640,2024,KIA,KT,4.88,4.67,3.39,1.31,29.0
20240807SKWO0,앤더슨,ID_54319,2024,Heroes,SSG,3.89,3.64,3.45,1.31,23.0
20240808LGOB0,에르난데스,ID_54843,2024,두산,LG,4.02,3.8,1.39,1.21,9.0
20240808HHSS0,문동주,ID_69446,2024,삼성,한화,5.17,4.78,1.44,1.67,21.0
20240808KTHT0,쿠에바스,ID_52641,2024,KIA,KT,4.1,4.32,4.41,1.25,31.0
20240808SKWO0,엘리아스,ID_53375,2024,Heroes,SSG,4.08,4.31,3.61,1.26,21.0
20240809WOHH0,헤이수스,ID_51715,2024,한화,Heroes,3.68,4.18,4.39,1.25,30.0
20240809NCLG0,요키시,ID_61101,2024,LG,NC,5.72,5.5,0.13,1.81,8.0
20240809OBSK0,최원준,ID_53898,2024,SSG,두산,6.46,6.15,1.15,1.45,24.0
20240809LTKT0,박세웅,ID_52043,2024,KT,롯데,4.78,4.57,3.52,1.41,30.0
20240809SSHT0,이승민,ID_77637,2024,KIA,삼성,8.56,8.5,-0.38,2.05,8.0
20240810WOHH0,김인범,ID_54755,2024,한화,Heroes,5.4,6.83,0.62,1.67,14.0
20240810NCLG0,목지훈,ID_65320,2024,LG,NC,12.0,8.99,-0.27,2.78,3.0
20240810OBSK0,최승용,ID_77829,2024,SSG,두산,6.0,5.76,0.08,1.63,6.0
20240810LTKT0,반즈,ID_64768,2024,KT,롯데,3.35,3.9,5.77,1.23,25.0
20240811WOHH0,하영민,ID_54720,2024,한화,Heroes,4.37,4.53,2.73,1.5,28.0
20240811NCLG0,신민혁,ID_67143,2024,LG,NC,4.31,5.28,2.68,1.29,24.0
20240811OBSK0,곽빈,ID_50859,2024,SSG,두산,4.24,4.21,4.39,1.3,30.0
20240811LTKT0,윌커슨,ID_64001,2024,KT,롯데,3.84,3.67,6.06,1.21,32.0
20240811SSHT0,레예스,ID_54666,2024,KIA,삼성,3.81,4.31,4.47,1.31,26.0
20240813LGHH0,엔스,ID_76715,2024,한화,LG,4.19,4.1,3.77,1.31,30.0
20240813KTSS0,엄상백,ID_77446,2024,삼성,KT,4.88,4.67,3.39,1.31,29.0
20240813SKNC0,앤더슨,ID_60263,2024,NC,SSG,3.89,3.64,3.45,1.31,23.0
20240813HTWO0,네일,ID_54319,2024,Heroes,KIA,2.53,3.74,4.31,1.27,26.0
20240814LGHH0,에르난데스,ID_52701,2024,한화,LG,4.02,3.8,1.39,1.21,9.0
20240814LTOB0,김진욱,ID_54243,2024,두산,롯데,5.31,5.27,1.75,1.57,18.0
20240814KTSS0,쿠에바스,ID_69446,2024,삼성,KT,4.1,4.32,4.41,1.25,31.0
20240814HTWO0,황동하,ID_53375,2024,Heroes,KIA,4.44,5.38,1.78,1.48,21.0
20240815HTWO0,양현종,ID_54354,2024,Heroes,KIA,4.1,4.69,4.34,1.25,29.0
20240815LGHH0,임찬규,ID_51715,2024,한화,LG,3.83,3.86,3.94,1.39,24.0
20240815LTOB0,박세웅,ID_67263,2024,두산,롯데,4.78,4.57,3.52,1.41,30.0
20240815KTSS0,벤자민,ID_54452,2024,삼성,KT,4.63,4.94,2.71,1.26,28.0
20240815SKNC0,엘리아스,ID_69343,2024,NC,SSG,4.08,4.31,3.61,1.26,21.0
20240816HTLG0,김도현,ID_65320,2024,LG,KIA,4.92,5.4,1.01,1.57,10.0
20240816HHSK0,와이스,ID_53898,2024,SSG,한화,3.73,3.71,2.57,1.16,16.0
20240816WOLT0,이종민,ID_52528,2024,롯데,Heroes,7.63,7.31,-0.18,1.79,9.0
20240816SSNC0,황동재,ID_53973,2024,NC,삼성,4.07,4.69,1.03,1.33,6.0
20240816OBKT0,시라카와,ID_64768,2024,KT,두산,6.03,6.31,0.19,1.57,7.0
20240817HTLG0,라우어,ID_67143,2024,LG,KIA,4.93,3.98,0.76,1.36,7.0
20240817HHSK0,바리아,ID_77829,2024,SSG,한화,5.15,3.9,1.41,1.42,19.0
20240817WOLT0,하영민,ID_53546,2024,롯데,Heroes,4.37,4.53,2.73,1.5,28.0
20240817SSNC0,이호성,ID_68902,2024,NC,삼성,7.4,7.05,-0.11,2.04,12.0
20240817OBKT0,곽빈,ID_64001,2024,KT,두산,4.24,4.21,4.39,1.3,30.0
20240818HTLG0,네일,ID_54134,2024,LG,KIA,2.53,3.74,4.31,1.27,26.0
20240818HHSK0,류현진,ID_50859,2024,SSG,한화,3.87,3.73,3.84,1.36,28.0
20240818WOLT0,김윤하,ID_52530,2024,롯데,Heroes,6.04,5.35,0.34,1.62,12.0
20240818SSNC0,백정현,ID_60263,2024,NC,삼성,5.95,5.52,0.85,1.67,15.0
20240818OBKT0,최승용,ID_65056,2024,KT,두산,6.0,5.76,0.08,1.63,6.0
20240820SKLG0,앤더슨,ID_54119,2024,LG,SSG,3.89,3.64,3.45,1.31,23.0
20240820WOKT0,후라도,ID_69032,2024,KT,Heroes,3.36,3.89,5.8,1.14,30.0
20240820OBSS0,발라조빅,ID_69446,2024,삼성,두산,4.26,3.31,1.25,1.44,11.0
20240820NCHH0,요키시,ID_52701,2024,한화,NC,5.72,5.5,0.13,1.81,8.0
20240821SKLG0,엘리아스,ID_61101,2024,LG,SSG,4.08,4.31,3.61,1.26,21.0
20240821WOKT0,헤이수스,ID_52043,2024,KT,Heroes,3.68,4.18,4.39,1.25,30.0
20240821LTHT0,박세웅,ID_77637,2024,KIA,롯데,4.78,4.57,3.52,1.41,30.0
20240821OBSS0,최원준,ID_54452,2024,삼성,두산,6.46,6.15,1.15,1.45,24.0
20240821NCHH0,이용준,ID_54705,2024,한화,NC,6.68,5.49,0.05,1.66,9.0
20240822SKLG0,송영진,ID_65320,2024,LG,SSG,5.8,5.42,0.82,1.64,20.0
20240822WOKT0,정찬헌,ID_64768,2024,KT,Heroes,7.88,6.48,0.01,1.81,4.0
20240822LTHT0,반즈,ID_69745,2024,KIA,롯데,3.35,3.9,5.77,1.23,25.0
20240823HHOB0,와이스,ID_54843,2024,두산,한화,3.73,3.71,2.57,1.16,16.0
20240823KTSK0,고영표,ID_77829,2024,SSG,KT,4.95,3.77,1.56,1.55,17.0
20240823LTSS0,윌커슨,ID_50441,2024,삼성,롯데,3.84,3.67,6.06,1.21,32.0
20240823HTNC0,라우어,ID_54930,2024,NC,KIA,4.93,3.98,0.76,1.36,7.0
20240823LGWO0,손주영,ID_64350,2024,Heroes,LG,3.79,4.62,3.78,1.46,27.0
20240824HHOB0,바리아,ID_68220,2024,두산,한화,5.15,3.9,1.41,1.42,19.0
20240824KTSK0,엄상백,ID_50859,2024,SSG,KT,4.88,4.67,3.39,1.31,29.0
20240824LTSS0,정현수,ID_77446,2024,삼성,롯데,4.56,3.48,0.74,1.35,4.0
20240824HTNC0,네일,ID_68902,2024,NC,KIA,2.53,3.74,4.31,1.27,26.0
20240824LGWO0,엔스,ID_54319,2024,Heroes,LG,4.19,4.1,3.77,1.31,30.0
20240825LGWO0,에르난데스,ID_53375,2024,Heroes,LG,4.02,3.8,1.39,1.21,9.0
20240825HHOB0,류현진,ID_54243,2024,두산,한화,3.87,3.73,3.84,1.36,28.0
20240825KTSK0,쿠에바스,ID_54833,2024,SSG,KT,4.1,4.32,4.41,1.25,31.0
20240825LTSS0,김진욱,ID_69446,2024,삼성,롯데,5.31,5.27,1.75,1.57,18.0
20240825HTNC0,황동하,ID_69343,2024,NC,KIA,4.44,5.38,1.78,1.48,21.0
20240827KTLG0,벤자민,ID_61101,2024,LG,KT,4.63,4.94,2.71,1.26,28.0
20240827HHLT0,문동주,ID_64021,2024,롯데,한화,5.17,4.78,1.44,1.67,21.0
20240827OBNC0,최원준,ID_51948,2024,NC,두산,6.46,6.15,1.15,1.45,24.0
20240827SKHT0,엘리아스,ID_77637,2024,KIA,SSG,4.08,4.31,3.61,1.26,21.0
20240827SSWO0,코너,ID_54354,2024,Heroes,삼성,3.43,4.5,5.27,1.09,28.0
20240828KTLG0,조이현,ID_65320,2024,LG,KT,6.3,6.52,0.43,1.58,9.0
20240828HHLT0,와이스,ID_52528,2024,롯데,한화,3.73,3.71,2.57,1.16,16.0
20240828OBNC0,김민규,ID_54900,2024,NC,두산,4.32,7.18,0.65,1.68,4.0
20240828SKHT0,송영진,ID_69745,2024,KIA,SSG,5.8,5.42,0.82,1.64,20.0
20240828SSWO0,이승민,ID_50354,2024,Heroes,삼성,8.56,8.5,-0.38,2.05,8.0
20240829KTLG0,고영표,ID_67143,2024,LG,KT,4.95,3.77,1.56,1.55,17.0
20240829HHLT0,바리아,ID_53546,2024,롯데,한화,5.15,3.9,1.41,1.42,19.0
20240829OBNC0,최승용,ID_54930,2024,NC,두산,6.0,5.76,0.08,1.63,6.0
20240829SKHT0,김광현,ID_54666,2024,KIA,SSG,4.93,5.18,2.97,1.45,31.0
20240829SSWO0,황동재,ID_64350,2024,Heroes,삼성,4.07,4.69,1.03,1.33,6.0
20240830LGKT0,엔스,ID_65056,2024,KT,LG,4.19,4.1,3.77,1.31,30.0
20240830LTWO0,정현수,ID_54319,2024,Heroes,롯데,4.56,3.48,0.74,1.35,4.0
20240831KTHH0,쿠에바스,ID_76715,2024,한화,KT,4.1,4.32,4.41,1.25,31.0
20240831LTOB0,김진욱,ID_68220,2024,두산,롯데,5.31,5.27,1.75,1.57,18.0
20240831NCSK0,신민혁,ID_54833,2024,SSG,NC,4.31,5.28,2.68,1.29,24.0
20240831HTSS0,황동하,ID_77446,2024,삼성,KIA,4.44,5.38,1.78,1.48,21.0
20240901LTOB0,박세웅,ID_54243,2024,두산,롯데,4.78,4.57,3.52,1.41,30.0
20240901NCSK0,요키시,ID_53825,2024,SSG,NC,5.72,5.5,0.13,1.81,8.0
20240901HTSS0,스타우트,ID_69446,2024,삼성,KIA,5.06,4.19,0.28,1.38,4.0
20240903OBHH0,최원준,ID_52701,2024,한화,두산,6.46,6.15,1.15,1.45,24.0
20240903LTSS0,반즈,ID_54452,2024,삼성,롯데,3.35,3.9,5.77,1.23,25.0
20240903WONC0,후라도,ID_51948,2024,NC,Heroes,3.36,3.89,5.8,1.14,30.0
20240903LGHT0,에르난데스,ID_77637,2024,KIA,LG,4.02,3.8,1.39,1.21,9.0
20240904SKLG0,오원석,ID_61101,2024,LG,SSG,5.03,5.62,2.31,1.54,25.0
20240904KTLT0,벤자민,ID_53546,2024,롯데,KT,4.63,4.94,2.71,1.26,28.0
20240904OBSS0,최승용,ID_50441,2024,삼성,두산,6.0,5.76,0.08,1.63,6.0
20240904WONC0,헤이수스,ID_54930,2024,NC,Heroes,3.68,4.18,4.39,1.25,30.0
20240904HHHT0,와이스,ID_69745,2024,KIA,한화,3.73,3.71,2.57,1.16,16.0
20240905SKLG0,김광현,ID_65320,2024,LG,SSG,4.93,5.18,2.97,1.45,31.0
20240905KTLT0,조이현,ID_54537,2024,롯데,KT,6.3,6.52,0.43,1.58,9.0
20240905WONC0,하영민,ID_60263,2024,NC,Heroes,4.37,4.53,2.73,1.5,28.0
20240905HHHT0,바리아,ID_54666,2024,KIA,한화,5.15,3.9,1.41,1.42,19.0
20240906HHLG0,류현진,ID_67143,2024,LG,한화,3.87,3.73,3.84,1.36,28.0
20240906SSLT0,육선엽,ID_51516,2024,롯데,삼성,5.29,8.29,0.1,2.12,1.0
20240906KTNC0,고영표,ID_53996,2024,NC,KT,4.95,3.77,1.56,1.55,17.0
20240906WOHT0,김윤하,ID_52641,2024,KIA,Heroes,6.04,5.35,0.34,1.62,12.0
20240907HHLG0,이상규,ID_54134,2024,LG,한화,5.63,5.48,0.39,1.69,3.0
20240907NCSS0,요키시,ID_77446,2024,삼성,NC,5.72,5.5,0.13,1.81,8.0
20240907OBKT0,곽빈,ID_69032,2024,KT,두산,4.24,4.21,4.39,1.3,30.0
20240907WOHT0,김인범,ID_54615,2024,KIA,Heroes,5.4,6.83,0.62,1.67,14.0
20240908HHLG0,조동욱,ID_54119,2024,LG,한화,6.37,5.29,-0.07,1.73,8.0
20240908SKLT0,엘리아스,ID_52528,2024,롯데,SSG,4.08,4.31,3.61,1.26,21.0
20240908NCSS0,이용준,ID_69446,2024,삼성,NC,6.68,5.49,0.05,1.66,9.0
20240908WOHT0,후라도,ID_77637,2024,KIA,Heroes,3.36,3.89,5.8,1.14,30.0
20240910LTLG0,윌커슨,ID_61101,2024,LG,롯데,3.84,3.67,6.06,1.21,32.0
20240910HHSK0,와이스,ID_53898,2024,SSG,한화,3.73,3.71,2.57,1.16,16.0
20240910NCKT0,하트,ID_52043,2024,KT,NC,2.69,3.17,6.15,1.03,26.0
20240910OBWO0,발라조빅,ID_54354,2024,Heroes,두산,4.26,3.31,1.25,1.44,11.0
20240911SSHH0,코너,ID_54720,2024,한화,삼성,3.43,4.5,5.27,1.09,28.0
20240911WOLG0,하영민,ID_65320,2024,LG,Heroes,4.37,4.53,2.73,1.5,28.0
20240911LTSK0,박진,ID_77829,2024,SSG,롯데,4.38,4.27,0.97,1.44,3.0
20240911NCKT0,이재학,ID_65056,2024,KT,NC,5.52,5.26,1.14,1.44,21.0
20240912SSHH0,레예스,ID_51715,2024,한화,삼성,3.81,4.31,4.47,1.31,26.0
20240912NCKT0,임상현,ID_69032,2024,KT,NC,6.47,6.39,-0.1,1.71,7.0
20240912LTHT0,김진욱,ID_54666,2024,KIA,롯데,5.31,5.27,1.75,1.57,18.0
20240913HHLT0,류현진,ID_64021,2024,롯데,한화,3.87,3.73,3.84,1.36,28.0
20240914SSSK0,백정현,ID_54833,2024,SSG,삼성,5.95,5.52,0.85,1.67,15.0
20240914HHLT0,이상규,ID_52528,2024,롯데,한화,5.63,5.48,0.39,1.69,3.0
20240914KTOB0,고영표,ID_68220,2024,두산,KT,4.95,3.77,1.56,1.55,17.0
20240914LGNC0,에르난데스,ID_69343,2024,NC,LG,4.02,3.8,1.39,1.21,9.0
20240914WOHT0,후라도,ID_54615,2024,KIA,Heroes,3.36,3.89,5.8,1.14,30.0
20240915SSSK0,원태인,ID_53825,2024,SSG,삼성,3.66,4.62,5.22,1.2,28.0
20240915HHLT0,와이스,ID_53546,2024,롯데,한화,3.73,3.71,2.57,1.16,16.0
20240915LGNC0,손주영,ID_66920,2024,NC,LG,3.79,4.62,3.78,1.46,27.0
20240915WOHT0,헤이수스,ID_77637,2024,KIA,Heroes,3.68,4.18,4.39,1.25,30.0
20240916WOOB0,김윤하,ID_54243,2024,두산,Heroes,6.04,5.35,0.34,1.62,12.0
20240916HTKT0,황동하,ID_52043,2024,KT,KIA,4.44,5.38,1.78,1.48,21.0
20240917SSOB0,황동재,ID_67263,2024,두산,삼성,4.07,4.69,1.03,1.33,6.0
20240917HTSK0,김도현,ID_77829,2024,SSG,KIA,4.92,5.4,1.01,1.57,10.0
20240917LGLT0,엔스,ID_69594,2024,롯데,LG,4.19,4.1,3.77,1.31,30.0
20240917HHNC0,바리아,ID_60263,2024,NC,한화,5.15,3.9,1.41,1.42,19.0
20240917KTWO0,엄상백,ID_64350,2024,Heroes,KT,4.88,4.67,3.39,1.31,29.0
20240918LGLT0,임찬규,ID_51516,2024,롯데,LG,3.83,3.86,3.94,1.39,24.0
20240918HHNC0,조동욱,ID_54900,2024,NC,한화,6.37,5.29,-0.07,1.73,8.0
20240918SSKT0,레예스,ID_64768,2024,KT,삼성,3.81,4.31,4.47,1.31,26.0
20240919HTOB0,스타우트,ID_51264,2024,두산,KIA,5.06,4.19,0.28,1.38,4.0
20240919WOSK0,전준표,ID_54833,2024,SSG,Heroes,6.83,7.22,-0.38,1.99,5.0
20240919LGLT0,임준형,ID_64021,2024,롯데,LG,6.59,5.23,0.16,1.46,1.0
20240919HHNC0,류현진,ID_51948,2024,NC,한화,3.87,3.73,3.84,1.36,28.0
20240919SSKT0,이호성,ID_69032,2024,KT,삼성,7.4,7.05,-0.11,2.04,12.0
20240921OBLG1,곽빈,ID_54119,2024,LG,두산,4.24,4.21,4.39,1.3,30.0
20240921SKKT0,엘리아스,ID_64001,2024,KT,SSG,4.08,4.31,3.61,1.26,21.0
20240921OBLG2,김민규,ID_67143,2024,LG,두산,4.32,7.18,0.65,1.68,4.0
20240922LTHH0,반즈,ID_54755,2024,한화,롯데,3.35,3.9,5.77,1.23,25.0
20240922OBLG0,발라조빅,ID_54134,2024,LG,두산,4.26,3.31,1.25,1.44,11.0
20240922WOSS0,후라도,ID_69446,2024,삼성,Heroes,3.36,3.89,5.8,1.14,30.0
20240922SKKT0,김광현,ID_52043,2024,KT,SSG,4.93,5.18,2.97,1.45,31.0
20240923LTHH0,윌커슨,ID_54720,2024,한화,롯데,3.84,3.67,6.06,1.21,32.0
20240923SKOB0,송영진,ID_67263,2024,두산,SSG,5.8,5.42,0.82,1.64,20.0
20240923SSHT0,이승민,ID_53613,2024,KIA,삼성,8.56,8.5,-0.38,2.05,8.0
20240924NCOB0,이재학,ID_51264,2024,두산,NC,5.52,5.26,1.14,1.44,21.0
20240924LGSK0,임찬규,ID_54833,2024,SSG,LG,3.83,3.86,3.94,1.39,24.0
20240924LTKT0,김진욱,ID_65056,2024,KT,롯데,5.31,5.27,1.75,1.57,18.0
20240924SSHT0,김대호,ID_69745,2024,KIA,삼성,11.25,8.18,-0.17,2.25,1.0
20240924HHWO0,이상규,ID_54354,2024,Heroes,한화,5.63,5.48,0.39,1.69,3.0
20240925HHLG0,조동욱,ID_65320,2024,LG,한화,6.37,5.29,-0.07,1.73,8.0
20240925WOSS0,하영민,ID_54443,2024,삼성,Heroes,4.37,4.53,2.73,1.5,28.0
20240925SKNC0,박종훈,ID_54930,2024,NC,SSG,6.94,6.83,0.12,1.66,9.0
20240925LTHT0,박진,ID_77637,2024,KIA,롯데,4.38,4.27,0.97,1.44,3.0
20240926WOLG0,김윤하,ID_54119,2024,LG,Heroes,6.04,5.35,0.34,1.62,12.0
20240926OBLT0,곽빈,ID_64021,2024,롯데,두산,4.24,4.21,4.39,1.3,30.0
20240926SKNC0,엘리아스,ID_69343,2024,NC,SSG,4.08,4.31,3.61,1.26,21.0
20240927HTHH0,황동하,ID_54755,2024,한화,KIA,4.44,5.38,1.78,1.48,21.0
20240927NCLT0,임상현,ID_62363,2024,롯데,NC,6.47,6.39,-0.1,1.71,7.0
20240927WOKT0,전준표,ID_69032,2024,KT,Heroes,6.83,7.22,-0.38,1.99,5.0
20240928SKHH0,김광현,ID_51715,2024,한화,SSG,4.93,5.18,2.97,1.45,31.0
20240928HTLT0,윤영철,ID_52528,2024,롯데,KIA,4.19,5.35,1.89,1.53,18.0
20240928LGSS0,이지강,ID_68419,2024,삼성,LG,4.53,5.19,0.0,1.62,2.0
20240928OBNC0,김유성,ID_51948,2024,NC,두산,6.43,5.27,0.17,1.86,7.0
20240928WOKT0,조영건,ID_52043,2024,KT,Heroes,8.01,6.11,-0.6,1.91,3.0
