Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
10190,왓슨,1978년 09월 05일,우투좌타,-,09 두산 자유선발,2009,두산,31,RF,10,-0.16,-0.01,42,41,38,3,7,1,0,2,14,6,0,0,4,0,1,5,1,0,0,0.184,0.262,0.368,0.63,-0.094,31.7,-0.17
10191,유재웅,1979년 05월 20일,우투좌타,길동초-건대부중-휘문고-건국대,98 OB 고졸우선 지명 1,2002,두산,23,RF,52,-0.21,-0.02,61,61,57,3,12,1,0,1,16,5,0,0,3,1,0,21,1,0,0,0.211,0.262,0.281,0.543,-0.091,32.6,-0.23
10191,유재웅,1979년 05월 20일,우투좌타,길동초-건대부중-휘문고-건국대,98 OB 고졸우선 지명 1,2004,두산,25,RF,76,0.38,0.06,172,172,153,20,34,12,1,5,63,16,1,2,15,4,0,45,1,0,0,0.222,0.308,0.412,0.72,-0.025,84.8,0.44
10191,유재웅,1979년 05월 20일,우투좌타,길동초-건대부중-휘문고-건국대,98 OB 고졸우선 지명 1,2007,두산,28,RF,20,-0.12,-0.05,37,37,33,0,6,1,0,0,7,2,0,0,4,0,0,11,1,0,0,0.182,0.27,0.212,0.482,-0.078,33.2,-0.17
10191,유재웅,1979년 05월 20일,우투좌타,길동초-건대부중-휘문고-건국대,98 OB 고졸우선 지명 1,2008,두산,29,RF,104,0.96,-0.65,293,289,261,24,72,10,0,4,94,32,1,4,26,1,3,49,7,1,4,0.276,0.339,0.36,0.699,-0.013,94.6,0.31
10191,유재웅,1979년 05월 20일,우투좌타,길동초-건대부중-휘문고-건국대,98 OB 고졸우선 지명 1,2009,두산,30,RF,66,0.62,-0.15,144,144,126,16,32,11,0,4,55,14,0,0,15,3,0,33,3,0,0,0.254,0.347,0.437,0.784,-0.005,98.4,0.47
10191,유재웅,1979년 05월 20일,우투좌타,길동초-건대부중-휘문고-건국대,98 OB 고졸우선 지명 1,2010,두산,31,RF,53,0.53,0.08,105,103,97,17,25,6,0,7,52,25,0,0,6,1,1,27,0,1,0,0.258,0.308,0.536,0.844,-0.004,105.0,0.61
10191,유재웅,1979년 05월 20일,우투좌타,길동초-건대부중-휘문고-건국대,98 OB 고졸우선 지명 1,2011,두산,32,RF,12,-0.04,-0.31,16,16,13,3,2,1,0,0,3,0,0,0,2,1,0,5,3,0,0,0.154,0.313,0.231,0.544,-0.076,40.0,-0.35
10191,유재웅,1979년 05월 20일,우투좌타,길동초-건대부중-휘문고-건국대,98 OB 고졸우선 지명 1,2012,SK,33,RF,9,-0.11,0.02,14,14,13,1,2,0,0,0,2,1,0,0,1,0,0,3,0,0,0,0.154,0.214,0.154,0.368,-0.127,-11.7,-0.09
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2006,두산,26,CF,120,3.37,0.31,448,434,388,76,110,14,6,1,139,32,51,7,40,7,2,60,1,11,1,0.284,0.36,0.358,0.718,0.012,114.5,3.68
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2007,두산,27,CF,123,4.68,0.23,528,521,465,84,147,20,12,1,194,46,47,14,48,4,0,74,6,6,4,0.316,0.382,0.417,0.799,0.037,136.7,4.91
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2008,두산,28,CF,122,3.73,-0.08,522,514,458,98,138,14,5,0,162,28,47,8,52,4,2,53,4,6,2,0.301,0.376,0.354,0.73,0.01,114.6,3.65
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2009,두산,29,CF,82,0.89,0.18,344,341,312,48,86,11,4,1,108,28,37,6,28,0,0,38,5,3,1,0.276,0.334,0.346,0.68,-0.031,78.2,1.07
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2010,두산,30,CF,114,2.96,0.38,471,464,413,66,129,16,2,5,164,45,30,13,45,4,1,46,3,6,3,0.312,0.383,0.397,0.78,0.014,118.8,3.34
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2011,두산,31,CF,121,2.95,0.4,499,494,436,64,132,11,5,5,168,44,20,15,49,5,0,51,6,5,4,0.303,0.377,0.385,0.762,0.017,118.9,3.35
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2012,두산,32,CF,121,0.54,1.12,497,486,437,57,105,17,1,0,124,39,21,8,43,3,2,43,2,9,5,0.24,0.309,0.284,0.593,-0.039,70.1,1.66
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2013,두산,33,CF,110,3.26,0.31,456,443,401,77,123,23,6,6,176,52,30,7,38,3,1,57,6,12,2,0.307,0.369,0.439,0.808,0.023,121.5,3.56
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2014,NC,34,CF,124,0.22,-0.2,495,494,438,73,126,28,4,6,180,78,15,4,40,3,0,60,5,1,13,0.288,0.342,0.411,0.753,0.112,82.7,0.02
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2015,NC,35,CF,125,1.1,0.3,504,497,440,63,118,25,2,5,162,52,17,4,54,3,6,78,5,4,3,0.268,0.35,0.368,0.718,0.111,86.4,1.4
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2016,NC,36,CF,134,1.91,-0.04,517,513,453,73,138,24,4,5,185,57,15,3,54,1,0,73,11,4,5,0.305,0.376,0.408,0.784,0.141,103.2,1.87
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2017,NC,37,CF,107,1.38,0.18,355,353,318,52,98,15,0,5,128,34,9,2,28,5,0,30,5,2,2,0.308,0.371,0.403,0.774,0.136,102.6,1.55
10192,이종욱,1980년 06월 18일,좌투좌타,면목초-홍은중-선린고-영남대,99 현대 2차 2라운드 16순위,2018,NC,38,CF,43,-0.75,0.45,128,127,122,12,28,7,0,1,38,8,1,1,4,0,0,16,2,1,1,0.23,0.252,0.311,0.563,0.043,30.2,-0.3
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2000,롯데,24,RF,40,-0.43,-0.15,68,68,59,11,8,1,0,1,12,3,1,0,8,1,0,19,3,0,0,0.136,0.25,0.203,0.453,-0.127,8.3,-0.59
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2001,롯데,25,CF,114,1.03,-0.16,270,260,216,37,58,14,1,3,83,26,10,2,27,12,0,41,4,10,5,0.269,0.373,0.384,0.757,-0.014,95.8,0.87
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2002,롯데,26,RF,18,-0.5,0.05,31,31,29,2,3,0,0,0,3,0,1,0,0,2,0,11,0,0,0,0.103,0.161,0.103,0.264,-0.223,-77.5,-0.45
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2002,삼성,26,RF,86,0.27,-0.02,51,49,43,11,11,4,0,1,18,4,2,0,3,3,0,8,1,2,0,0.256,0.347,0.419,0.766,-0.01,99.8,0.25
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2003,삼성,27,RF,13,-0.04,-0.09,13,13,11,0,3,1,0,0,4,1,1,2,1,1,0,3,1,0,0,0.273,0.385,0.364,0.749,-0.005,97.8,-0.13
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2003,한화,27,RF,106,0.77,0.48,301,294,259,38,62,13,2,7,100,25,5,4,28,8,1,61,2,6,0,0.239,0.332,0.386,0.718,-0.019,86.7,1.25
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2004,한화,28,RF,33,-0.77,-0.09,86,82,76,11,12,0,0,0,12,4,0,1,5,1,0,17,2,4,0,0.158,0.22,0.158,0.378,-0.142,-6.7,-0.86
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2004,두산,28,RF,18,-0.11,0.04,29,29,27,2,6,2,0,0,8,1,0,0,1,0,0,7,0,0,1,0.222,0.241,0.296,0.537,-0.091,29.9,-0.07
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2005,두산,29,RF,109,2.9,-0.19,401,379,336,41,104,13,3,3,132,30,10,3,35,4,0,51,5,22,4,0.31,0.377,0.393,0.77,0.019,121.9,2.72
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2006,두산,30,RF,99,0.77,0.05,316,308,279,37,72,7,4,0,87,20,9,6,24,5,1,38,5,7,1,0.258,0.327,0.312,0.639,-0.02,85.4,0.83
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2009,두산,33,RF,121,1.93,-0.94,426,424,359,61,101,13,1,6,134,50,11,5,52,12,0,63,14,2,1,0.281,0.389,0.373,0.762,0.001,102.3,0.99
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2010,두산,34,RF,96,1.65,-0.15,173,168,130,27,38,5,2,3,56,18,7,3,31,8,2,28,2,3,1,0.292,0.453,0.431,0.884,0.047,143.8,1.51
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2011,두산,35,RF,36,1.28,-0.34,105,102,84,20,27,8,0,2,41,10,0,2,16,1,0,16,4,3,1,0.321,0.431,0.488,0.919,0.082,172.8,0.94
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2012,두산,36,RF,66,0.19,-0.49,148,145,136,16,33,4,2,2,47,14,4,2,8,0,0,25,7,3,1,0.243,0.283,0.346,0.629,-0.036,73.1,-0.3
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2013,두산,37,RF,70,0.83,-0.21,143,143,112,19,29,5,1,0,36,10,2,0,27,4,0,18,4,0,0,0.259,0.42,0.321,0.741,0.008,109.7,0.62
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2014,LG,38,RF,53,-0.21,-0.33,76,72,66,13,16,1,0,0,17,3,0,0,5,1,0,16,1,4,0,0.242,0.306,0.258,0.564,0.057,43.2,-0.54
10193,임재철,1976년 04월 08일,우투우타,천안남산초-천안북중-북일고-경성대,99 롯데 2차 3라운드 17순위,2015,롯데,39,RF,38,-0.43,0.28,63,60,52,6,8,2,0,1,13,3,2,1,7,1,0,16,1,3,0,0.154,0.267,0.25,0.517,0.044,31.0,-0.15
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2000,두산,28,LF,95,-0.25,0.08,90,89,81,16,19,0,1,0,21,3,4,2,7,1,0,20,0,1,0,0.235,0.303,0.259,0.562,-0.081,44.1,-0.17
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2001,두산,29,LF,97,0.53,-0.05,220,214,191,27,51,9,3,0,66,21,9,3,21,2,0,30,3,6,0,0.267,0.346,0.346,0.692,-0.026,87.1,0.47
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2002,두산,30,LF,125,0.22,0.09,290,287,268,39,66,12,2,5,97,26,10,3,14,4,1,43,5,2,2,0.246,0.292,0.362,0.654,-0.049,67.9,0.31
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2003,두산,31,LF,125,0.45,-0.31,436,432,386,58,101,15,4,1,127,29,7,6,30,14,0,56,4,4,2,0.262,0.336,0.329,0.665,-0.034,73.8,0.14
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2004,두산,32,RF,128,1.2,0.59,542,531,486,76,133,18,2,5,170,42,15,7,34,8,1,61,2,10,4,0.274,0.329,0.35,0.679,-0.029,81.8,1.79
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2005,두산,33,RF,92,0.49,0.09,355,345,311,44,75,15,1,1,95,25,3,3,32,2,0,57,5,10,0,0.241,0.316,0.305,0.621,-0.039,75.7,0.59
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2006,두산,34,RF,98,-0.48,0.02,167,164,154,24,29,2,3,0,37,11,16,1,8,2,0,32,2,3,0,0.188,0.238,0.24,0.478,-0.087,21.7,-0.46
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2007,두산,35,RF,75,-0.41,0.0,97,96,86,19,16,5,0,0,21,5,9,5,8,2,0,13,2,1,0,0.186,0.271,0.244,0.515,-0.076,35.9,-0.41
10194,전상렬,1972년 06월 12일,좌투좌타,칠성초-대구상고,91 삼성 고졸연고 지명 7,2008,두산,36,RF,59,-0.32,-0.17,79,78,71,11,14,0,1,1,19,7,3,3,7,0,0,15,2,1,0,0.197,0.269,0.268,0.537,-0.077,40.6,-0.49
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2009,두산,19,CF,85,0.5,0.36,259,259,231,47,61,8,6,3,90,17,13,7,24,3,0,45,1,0,1,0.264,0.34,0.39,0.73,-0.022,85.2,0.85
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2010,두산,20,CF,76,1.33,-0.02,156,155,143,35,46,8,6,1,69,19,13,3,10,0,0,25,2,1,2,0.322,0.361,0.483,0.844,0.029,130.9,1.31
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2011,두산,21,CF,128,2.61,0.07,476,468,414,66,118,17,8,1,154,38,31,8,40,11,0,77,5,8,3,0.285,0.361,0.372,0.733,0.001,105.2,2.68
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2012,두산,22,CF,101,0.22,0.37,357,337,315,46,74,11,7,0,99,32,24,6,18,3,1,46,5,19,2,0.235,0.281,0.314,0.595,-0.049,62.8,0.59
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2013,두산,23,CF,125,1.02,-0.13,260,252,228,57,63,2,8,2,87,29,23,8,16,6,0,29,1,8,2,0.276,0.337,0.382,0.719,-0.013,92.6,0.9
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2014,두산,24,CF,128,2.68,0.3,507,485,431,79,132,18,7,6,182,49,32,5,41,11,1,68,8,22,2,0.306,0.379,0.422,0.801,0.147,111.6,2.98
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2015,두산,25,CF,128,1.71,0.37,570,550,491,79,145,27,7,2,192,59,15,9,43,11,1,70,9,19,6,0.295,0.361,0.391,0.752,0.122,97.5,2.08
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2016,두산,26,CF,114,-0.28,0.5,305,301,269,49,65,7,2,2,82,20,12,4,25,6,0,48,7,4,1,0.242,0.319,0.305,0.624,0.081,61.6,0.22
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2018,두산,28,CF,26,0.85,0.37,112,112,98,20,36,2,1,2,46,23,5,2,11,1,0,13,1,0,2,0.367,0.429,0.469,0.898,0.185,141.2,1.22
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2019,두산,29,CF,123,2.13,0.56,513,509,441,75,117,19,5,0,146,41,26,8,57,6,0,60,6,4,5,0.265,0.354,0.331,0.685,0.113,103.2,2.69
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2020,두산,30,CF,141,2.74,0.2,559,552,490,84,146,17,8,5,194,59,15,6,55,2,3,56,10,7,5,0.298,0.368,0.396,0.764,0.139,113.0,2.94
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2021,두산,31,CF,104,1.14,0.08,351,347,313,50,81,19,4,3,117,37,12,7,29,3,1,50,7,4,2,0.259,0.326,0.374,0.7,0.108,93.7,1.22
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2022,두산,32,CF,127,1.02,0.26,455,448,405,58,105,12,4,3,134,41,15,8,39,1,1,56,2,6,4,0.259,0.323,0.331,0.654,0.096,86.3,1.28
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2023,두산,33,CF,137,3.93,0.47,583,571,498,75,143,14,11,2,185,33,39,8,64,7,1,63,2,12,2,0.287,0.375,0.371,0.746,0.137,121.2,4.4
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2024,두산,34,CF,136,2.62,0.45,608,598,510,95,145,21,3,4,184,47,52,13,71,9,1,72,8,10,8,0.284,0.376,0.361,0.737,0.131,100.2,3.07
10195,정수빈,1990년 10월 07일,좌투좌타,신곡초-수원북중-유신고,09 두산 2차 5라운드 39순위,2025,두산,35,CF,132,2.32,0.51,546,537,462,89,119,16,4,6,161,38,26,13,61,11,2,57,7,8,4,0.258,0.355,0.348,0.703,0.122,104.8,2.83
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2004,롯데,19,C,3,-0.14,0.03,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0.0,-0.341,-130.9,-0.11
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2005,롯데,20,C,104,-0.35,0.21,230,221,214,20,52,11,2,2,73,18,1,4,5,2,0,56,7,9,0,0.243,0.267,0.341,0.608,-0.063,56.5,-0.14
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2006,롯데,21,C,126,1.37,1.89,460,444,410,40,103,20,0,9,150,53,4,1,23,11,2,78,5,14,2,0.251,0.307,0.366,0.673,-0.02,84.8,3.26
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2007,롯데,22,C,125,2.52,0.7,474,456,413,48,112,20,0,14,174,68,1,4,37,4,1,88,10,17,3,0.271,0.335,0.421,0.756,0.008,110.5,3.22
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2008,롯데,23,C,122,4.2,0.65,501,500,435,51,127,25,1,19,211,82,2,4,49,7,1,77,13,0,10,0.292,0.365,0.485,0.85,0.033,134.5,4.85
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2009,롯데,24,C,83,1.03,0.49,301,300,262,36,68,13,0,9,108,30,0,0,33,3,1,44,9,0,3,0.26,0.346,0.412,0.758,-0.014,91.0,1.51
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2010,롯데,25,C,117,3.67,0.35,465,464,410,66,125,19,1,23,215,72,2,7,42,8,1,65,16,0,5,0.305,0.376,0.524,0.9,0.033,134.4,4.01
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2011,롯데,26,C,124,3.9,0.23,506,504,450,63,130,25,2,19,216,66,4,6,47,8,2,81,18,0,1,0.289,0.366,0.48,0.846,0.03,130.3,4.14
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2012,롯데,27,C,119,3.76,0.65,454,452,400,41,109,21,0,19,187,66,0,1,44,8,2,97,9,0,2,0.273,0.355,0.468,0.823,0.03,132.9,4.41
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2013,롯데,28,C,105,1.75,1.81,405,402,327,48,77,13,0,11,123,57,4,1,60,11,3,87,5,1,6,0.235,0.366,0.376,0.742,-0.004,99.2,3.55
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2014,롯데,29,C,98,1.25,0.4,360,359,310,37,71,14,2,16,137,40,1,2,33,13,3,92,6,0,4,0.229,0.325,0.442,0.767,0.123,85.0,1.66
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2015,롯데,30,C,123,6.0,0.36,456,456,380,63,118,18,1,35,243,86,0,0,60,14,2,112,14,0,2,0.311,0.421,0.639,1.06,0.228,163.0,6.36
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2016,롯데,31,C,116,5.1,0.37,460,458,381,65,123,26,0,20,209,72,4,0,66,10,4,91,7,0,3,0.323,0.433,0.549,0.982,0.206,142.2,5.47
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2017,롯데,32,C,130,3.55,0.19,515,513,456,62,130,22,1,22,220,68,0,2,41,15,6,104,15,0,3,0.285,0.361,0.482,0.843,0.151,107.3,3.74
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2018,삼성,33,C,129,1.67,-0.19,477,474,427,46,115,14,0,22,195,71,0,0,29,14,5,96,11,0,7,0.269,0.331,0.457,0.788,0.124,84.0,1.48
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2019,삼성,34,C,112,1.9,0.23,393,390,346,36,81,20,0,13,140,45,0,0,33,9,2,76,9,2,3,0.234,0.315,0.405,0.72,0.114,91.6,2.13
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2020,삼성,35,C,119,2.47,0.2,393,392,355,46,102,14,0,19,173,61,0,0,31,4,2,54,17,0,3,0.287,0.349,0.487,0.836,0.148,106.8,2.66
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2021,삼성,36,C,123,4.04,0.03,462,460,406,55,118,22,0,18,194,67,0,0,45,4,4,53,18,0,7,0.291,0.361,0.478,0.839,0.156,122.4,4.06
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2022,삼성,37,C,130,1.92,-0.04,444,441,396,38,102,19,1,13,162,66,0,0,41,3,4,58,21,1,3,0.258,0.33,0.409,0.739,0.122,102.0,1.87
10232,강민호,1985년 08월 18일,우투우타,제주신광초-포철중-포철공고-국제디지털대,04 롯데 2차 3라운드 17순위,2023,삼성,38,C,125,3.7,-0.3,495,492,434,60,126,19,0,16,193,77,6,1,49,6,4,65,17,1,5,0.29,0.366,0.445,0.811,0.149,123.5,3.4
